,CLOSE,COLOR,HIGH,LOW,OPEN,PRICE,TIMESTAMP
2012,954.0,RED,964.668108387,954.0,964.668108387,954.0,1514223720
2043,955.282,RED,959.334054194,953.492,959.334054194,957.072,1514225520
2073,961.995,GREEN,961.995,957.308027097,957.308027097,961.995,1514227320
2103,966.249,GREEN,966.249,959.651513548,959.651513548,966.249,1514229120
2133,967.622,GREEN,967.622,962.950256774,962.950256774,967.622,1514230920
2163,964.25075,RED,965.286128387,963.187,965.286128387,963.282,1514232720
2192,955.34,RED,964.768439194,955.34,964.768439194,955.34,1514234520
2222,936.4965,RED,960.054219597,934.474,960.054219597,938.47,1514236320
2252,936.393,RED,948.275359798,936.393,948.275359798,936.393,1514238120
2282,939.999,RED,942.334179899,939.999,942.334179899,939.999,1514239920
2312,930.96725,RED,941.16658995,930.649,941.16658995,931.1,1514241720
2342,938.0,GREEN,938.0,936.066919975,936.066919975,938.0,1514243520
2372,946.285,GREEN,948.57,937.033459987,937.033459987,944.0,1514245320
2402,949.929,GREEN,949.929,941.659229994,941.659229994,949.929,1514247120
2432,949.98,GREEN,949.98,945.794114997,945.794114997,949.98,1514248920
2462,946.836,RED,947.887057498,946.836,947.887057498,946.836,1514250720
2492,940.0,RED,947.361528749,940.0,947.361528749,940.0,1514252520
2522,949.812,GREEN,949.812,943.680764375,943.680764375,949.812,1514254320
2552,945.887,RED,946.746382187,945.887,946.746382187,945.887,1514256120
2582,949.959,GREEN,949.959,946.316691094,946.316691094,949.959,1514257920
2612,959.99,GREEN,960.0,948.137845547,948.137845547,960.0,1514259720
2642,974.689,GREEN,974.689,954.063922773,954.063922773,974.689,1514261520
2672,982.264,GREEN,982.264,964.376461387,964.376461387,982.264,1514263320
2702,972.988,RED,977.709,968.267,973.320230693,968.267,1514265120
2732,976.586,GREEN,976.586,973.154115347,973.154115347,976.586,1514266920
2762,973.938,RED,974.870057673,973.938,974.870057673,973.938,1514268720
2792,980.9285,GREEN,981.877,974.404028837,974.404028837,981.877,1514270520
2822,978.4,GREEN,978.4,977.666264418,977.666264418,978.4,1514272320
2852,980.463,GREEN,980.463,978.033132209,978.033132209,980.463,1514274120
2879,976.516,RED,979.248066105,976.516,979.248066105,976.516,1514281320
2909,977.995,GREEN,978.0,977.882033052,977.882033052,977.99,1514283120
2939,973.249,RED,977.938516526,973.249,977.938516526,973.249,1514284920
2969,975.087,RED,975.593758263,975.087,975.593758263,975.087,1514286720
2999,965.921,RED,975.340379132,965.921,975.340379132,965.921,1514288520
3029,968.74,RED,970.630689566,968.74,970.630689566,968.74,1514290320
3059,971.9135,GREEN,972.44,969.685344783,969.685344783,972.44,1514292120
3089,968.781,RED,970.799422391,968.781,970.799422391,968.781,1514293920
3119,970.0,GREEN,970.0,969.790211196,969.790211196,970.0,1514295720
3149,968.0,RED,969.895105598,968.0,969.895105598,968.0,1514297520
3179,981.31,GREEN,981.31,968.947552799,968.947552799,981.31,1514299320
3209,968.505,RED,975.128776399,965.92,975.128776399,965.92,1514301120
3239,964.865,RED,971.8168882,964.865,971.8168882,964.865,1514302920
3269,971.0,GREEN,971.0,968.3409441,968.3409441,971.0,1514304720
3299,971.2345,GREEN,971.505,969.67047205,969.67047205,970.964,1514306520
3329,980.035,GREEN,984.07,970.452486025,970.452486025,984.07,1514308320
3359,978.802,GREEN,978.802,975.243743012,975.243743012,978.802,1514310120
3389,968.21,RED,977.022871506,968.21,977.022871506,968.21,1514311920
3419,972.048,RED,972.616435753,972.048,972.616435753,972.048,1514313720
3449,979.42,GREEN,979.42,972.332217877,972.332217877,979.42,1514315520
3479,970.06,RED,975.876108938,970.06,975.876108938,970.06,1514317320
3509,978.0,GREEN,978.0,972.968054469,972.968054469,978.0,1514319120
3539,972.4405,RED,975.484027235,970.121,975.484027235,970.121,1514320920
3569,962.12,RED,973.962263617,962.12,973.962263617,962.12,1514322720
3599,967.449,RED,968.041131809,967.449,968.041131809,967.449,1514324520
3629,978.969,GREEN,978.979,967.745065904,967.745065904,978.979,1514326320
3659,966.0,RED,973.357032952,966.0,973.357032952,966.0,1514328120
3689,969.862,GREEN,969.862,969.678516476,969.678516476,969.862,1514329920
3719,960.557,RED,969.770258238,960.557,969.770258238,960.557,1514331720
3749,976.678,GREEN,976.678,965.163629119,965.163629119,976.678,1514333520
3779,982.5245,GREEN,984.868,970.92081456,970.92081456,980.181,1514335320
3809,977.994,GREEN,977.994,976.72265728,976.72265728,977.994,1514337120
3839,978.0,GREEN,978.0,977.35832864,977.35832864,978.0,1514338920
3869,984.046,GREEN,984.046,977.67916432,977.67916432,984.046,1514340720
3899,992.0,GREEN,992.0,980.86258216,980.86258216,992.0,1514342520
3929,987.076,GREEN,988.011,986.141,986.43129108,986.141,1514344320
3959,991.925,GREEN,992.0,986.75364554,986.75364554,991.899,1514346120
3989,993.22,GREEN,993.22,989.33932277,989.33932277,993.22,1514347920
4019,997.027,GREEN,997.027,991.279661385,991.279661385,997.027,1514349720
4049,989.051,RED,994.153330692,989.051,994.153330692,989.051,1514351520
4079,991.014,RED,991.602165346,991.014,991.602165346,991.014,1514353320
4109,984.934,RED,991.308082673,984.934,991.308082673,984.934,1514355120
4139,998.886,GREEN,998.886,988.121041337,988.121041337,998.886,1514356920
4169,1004.84175,GREEN,1005.0,993.503520668,993.503520668,1005.0,1514358720
4199,990.02,RED,999.172635334,990.0,999.172635334,990.0,1514360520
4229,994.985,GREEN,994.985,994.596317667,994.596317667,994.985,1514362320
4259,995.603,GREEN,995.603,994.790658834,994.790658834,995.603,1514364120
4289,992.492,RED,995.196829417,992.492,995.196829417,992.492,1514365920
4319,978.70375,RED,993.844414708,978.7,993.844414708,978.7,1514367720
4349,984.9205,RED,986.274082354,984.474,986.274082354,985.367,1514369520
4379,985.05,RED,985.597291177,985.0,985.597291177,985.0,1514371320
4409,986.2815,GREEN,989.612,985.001,985.323645589,985.001,1514373120
4439,983.25,RED,985.802572794,981.0,985.802572794,985.5,1514374920
4469,999.92075,GREEN,999.948,984.526286397,984.526286397,999.943,1514376720
4499,1003.999,GREEN,1003.999,992.223518199,992.223518199,1003.999,1514378520
4529,982.002,RED,998.111259099,982.0,998.111259099,982.004,1514380320
4559,999.296,GREEN,999.37,990.05662955,990.05662955,999.222,1514382120
4589,987.861,RED,994.676314775,984.029,994.676314775,991.693,1514383920
4619,981.5,RED,991.268657387,980.0,991.268657387,982.5,1514385720
4649,957.965,RED,986.384328694,950.0,986.384328694,950.0,1514387520
4679,985.01,GREEN,985.02,972.174664347,972.174664347,985.0,1514389320
4709,988.41025,GREEN,991.8,978.592332173,978.592332173,991.8,1514391120
4739,984.0,GREEN,984.0,983.501291087,983.501291087,984.0,1514392920
4769,955.005,RED,983.750645543,955.0,983.750645543,955.0,1514394720
4799,960.0,RED,969.377822772,960.0,969.377822772,960.0,1514396520
4829,973.038,GREEN,973.038,964.688911386,964.688911386,973.038,1514398320
4859,970.0,GREEN,970.0,968.863455693,968.863455693,970.0,1514400120
4889,967.995,RED,969.431727846,967.995,969.431727846,967.995,1514401920
4919,961.6125,RED,968.713363923,960.055,968.713363923,960.055,1514403720
4949,955.0,RED,965.162931962,955.0,965.162931962,955.0,1514405520
4979,953.502,RED,960.081465981,950.015,960.081465981,954.999,1514407320
5009,964.848,GREEN,964.896,956.79173299,956.79173299,964.8,1514409120
5039,960.006,RED,960.819866495,960.006,960.819866495,960.006,1514410920
5069,951.3,RED,960.412933248,951.3,960.412933248,951.3,1514412720
5099,959.484,GREEN,959.484,955.856466624,955.856466624,959.484,1514414520
5129,960.09,GREEN,961.14,957.670233312,957.670233312,959.04,1514416320
5159,959.04,GREEN,959.04,958.880116656,958.880116656,959.04,1514418120
5189,961.7755,GREEN,962.737,958.960058328,958.960058328,962.737,1514419920
5219,945.041,RED,960.367779164,945.041,960.367779164,945.041,1514421720
5249,951.573,RED,952.704389582,951.573,952.704389582,951.573,1514423520
5279,947.0,RED,952.138694791,947.0,952.138694791,947.0,1514425320
5309,950.762,GREEN,950.762,949.569347395,949.569347395,950.762,1514427120
5339,945.0,RED,950.165673698,945.0,950.165673698,945.0,1514428920
5367,927.75,RED,947.582836849,925.0,947.582836849,925.0,1514430720
5397,906.4,RED,937.666418424,905.0,937.666418424,905.0,1514432520
5427,920.3725,RED,927.529,913.216,922.033209212,927.529,1514434320
5456,918.691,RED,921.202854606,918.691,921.202854606,918.691,1514436120
5489,892.745,RED,919.946927303,891.3,919.946927303,891.3,1514437920
5519,885.776,RED,906.345963652,883.367,906.345963652,887.114,1514439720
5549,878.17125,RED,896.060981826,877.0,896.060981826,877.139,1514441520
5579,886.494,RED,887.116115913,886.494,887.116115913,886.494,1514443320
