,CLOSE,COLOR,HIGH,LOW,OPEN,PRICE,TIMESTAMP
993,58.844,GREEN,58.844,57.5783882808,57.5783882808,58.844,1514162520
1023,57.942,RED,58.2111941404,57.942,58.2111941404,57.942,1514164320
1053,57.437,RED,58.0765970702,57.303,58.0765970702,57.571,1514166120
1083,57.63,RED,57.7567985351,57.63,57.7567985351,57.63,1514167920
1113,57.071,RED,57.6933992675,56.502,57.6933992675,56.502,1514169720
1143,56.704,RED,57.3821996338,56.704,57.3821996338,56.704,1514171520
1173,56.814,RED,57.0430998169,56.814,57.0430998169,56.814,1514173320
1203,55.96,RED,56.9285499084,55.96,56.9285499084,55.96,1514175120
1232,56.276,RED,56.4442749542,56.276,56.4442749542,56.276,1514176920
1262,56.632,GREEN,56.632,56.3601374771,56.3601374771,56.632,1514178720
1291,57.26,GREEN,57.26,56.4960687386,56.4960687386,57.26,1514180520
1321,57.997,GREEN,57.997,56.8780343693,56.8780343693,57.997,1514182320
1351,57.521,GREEN,57.521,57.4375171846,57.4375171846,57.521,1514184120
1381,57.949,GREEN,57.949,57.4792585923,57.4792585923,57.949,1514185920
1411,58.34425,GREEN,58.576,57.652,57.7141292962,58.573,1514187720
1440,58.18,GREEN,58.18,58.0291896481,58.0291896481,58.18,1514189520
1470,58.382,GREEN,58.382,58.104594824,58.104594824,58.382,1514191320
1500,59.873,GREEN,59.873,58.243297412,58.243297412,59.873,1514193120
1530,59.504,GREEN,59.504,59.058148706,59.058148706,59.504,1514194920
1560,59.013,RED,59.281074353,59.013,59.281074353,59.013,1514196720
1590,59.427,GREEN,59.7,59.1470371765,59.1470371765,59.7,1514198520
1623,59.284,RED,59.2870185883,59.284,59.2870185883,59.284,1514200320
1653,59.5,GREEN,59.5,59.2855092941,59.2855092941,59.5,1514202120
1683,59.785,GREEN,59.79,59.3927546471,59.3927546471,59.79,1514203920
1713,60.25,GREEN,60.25,59.5888773235,59.5888773235,60.25,1514205720
1743,61.051,GREEN,61.051,59.9194386618,59.9194386618,61.051,1514207520
1773,60.225,RED,60.4852193309,60.001,60.4852193309,60.449,1514209320
1803,57.746,RED,60.3551096654,57.492,60.3551096654,57.492,1514211120
1833,58.4985,RED,59.0505548327,58.0,59.0505548327,58.0,1514212920
1863,57.4955,RED,58.7745274164,57.494,58.7745274164,57.495,1514214720
1893,57.915,RED,58.1350137082,57.915,58.1350137082,57.915,1514216520
1923,57.912,RED,58.0250068541,57.912,58.0250068541,57.912,1514218320
1952,58.491,GREEN,58.491,57.968503427,57.968503427,58.491,1514220120
1982,58.004,RED,58.2297517135,58.004,58.2297517135,58.004,1514221920
2011,58.015,RED,58.1168758568,58.015,58.1168758568,58.015,1514223720
2043,57.69,RED,58.0659379284,57.69,58.0659379284,57.69,1514225520
2071,57.778,RED,57.8779689642,57.778,57.8779689642,57.778,1514227320
2101,58.898,GREEN,58.898,57.8279844821,57.8279844821,58.898,1514229120
2131,58.99,GREEN,58.99,58.362992241,58.362992241,58.99,1514230920
2163,58.789,GREEN,58.789,58.6764961205,58.6764961205,58.789,1514232720
2193,59.79,GREEN,59.79,58.7327480603,58.7327480603,59.79,1514234520
2223,58.312,RED,59.2613740301,58.312,59.2613740301,58.312,1514236320
2253,58.645,RED,58.7866870151,58.645,58.7866870151,58.645,1514238120
2283,58.745,GREEN,58.745,58.7158435075,58.7158435075,58.745,1514239920
2313,58.503,RED,58.7304217538,58.503,58.7304217538,58.503,1514241720
2343,58.99,GREEN,58.99,58.6167108769,58.6167108769,58.99,1514243520
2373,58.518,RED,58.8033554384,58.518,58.8033554384,58.518,1514245320
2403,59.6985,GREEN,59.8,58.6606777192,58.6606777192,59.8,1514247120
2433,59.99925,GREEN,60.0,59.1795888596,59.1795888596,60.0,1514248920
2463,60.172,GREEN,60.173,59.5894194298,59.5894194298,60.171,1514250720
2493,61.4585,GREEN,61.517,59.8807097149,59.8807097149,61.517,1514252520
2523,63.46625,GREEN,63.475,60.6696048575,60.6696048575,63.458,1514254320
2553,66.7275,GREEN,66.771,62.0679274287,62.0679274287,66.686,1514256120
2583,65.26925,GREEN,65.525,64.3977137144,64.3977137144,65.525,1514257920
2613,66.378,GREEN,66.378,64.8334818572,64.8334818572,66.378,1514259720
2642,69.5015,GREEN,69.504,65.6057409286,65.6057409286,69.5,1514261520
2670,67.9995,GREEN,68.0,67.5536204643,67.5536204643,67.999,1514263320
2700,67.2135,RED,67.7765602321,66.927,67.7765602321,67.5,1514265120
2730,68.386,GREEN,68.5,67.4950301161,67.4950301161,68.5,1514266920
2760,70.1025,GREEN,70.205,67.940515058,67.940515058,70.0,1514268720
2789,69.5,GREEN,69.5,69.021507529,69.021507529,69.5,1514270520
2819,68.1965,RED,69.2607537645,68.194,69.2607537645,68.197,1514272320
2848,67.332,RED,68.7286268823,67.164,68.7286268823,67.5,1514274120
2873,66.9765,RED,68.0303134411,66.524,68.0303134411,67.429,1514281320
2903,67.5,RED,67.5034067206,67.5,67.5034067206,67.5,1514283120
2933,68.008,GREEN,68.01,67.5017033603,67.5017033603,68.01,1514284920
2963,69.717,GREEN,69.717,67.7548516801,67.7548516801,69.717,1514286720
2993,69.046,GREEN,69.046,68.7359258401,68.7359258401,69.046,1514288520
3023,68.4455,RED,68.89096292,68.009,68.89096292,68.882,1514290320
3053,68.697,GREEN,68.697,68.66823146,68.66823146,68.697,1514292120
3083,67.008,RED,68.68261573,66.611,68.68261573,66.613,1514293920
3113,68.207,GREEN,68.207,67.845307865,67.845307865,68.207,1514295720
3143,69.217,GREEN,69.433,68.0261539325,68.0261539325,69.001,1514297520
3173,69.308,GREEN,69.308,68.6215769663,68.6215769663,69.308,1514299320
3203,70.0,GREEN,70.0,68.9647884831,68.9647884831,70.0,1514301120
3233,69.8525,GREEN,69.854,69.4823942416,69.4823942416,69.854,1514302920
3263,69.361,RED,69.6674471208,69.361,69.6674471208,69.361,1514304720
3293,70.00025,GREEN,70.001,69.5142235604,69.5142235604,70.0,1514306520
3322,71.5915,GREEN,71.996,69.7572367802,69.7572367802,71.46,1514308320
3352,70.8855,GREEN,71.4,70.371,70.6743683901,70.371,1514310120
3382,74.017,GREEN,74.017,70.779934195,70.779934195,74.017,1514311920
3412,71.508,RED,72.3984670975,71.508,72.3984670975,71.508,1514313720
3442,72.3455,GREEN,72.5,71.9532335488,71.9532335488,72.192,1514315520
3472,71.762,RED,72.1493667744,71.762,72.1493667744,71.762,1514317320
3502,72.2125,GREEN,72.214,71.9556833872,71.9556833872,72.214,1514319120
3532,70.549,RED,72.0840916936,70.549,72.0840916936,70.549,1514320920
3562,72.10275,GREEN,74.0,71.3165458468,71.3165458468,71.471,1514322720
3592,72.061,GREEN,72.109,71.7096479234,71.7096479234,72.109,1514324520
3622,72.603,GREEN,72.603,71.8853239617,71.8853239617,72.603,1514326320
3652,70.71,RED,72.2441619808,70.71,72.2441619808,70.71,1514328120
3682,70.125,RED,71.4770809904,69.75,71.4770809904,70.5,1514329920
3712,68.735,RED,70.8010404952,68.341,70.8010404952,68.343,1514331720
3742,69.5,RED,69.7680202476,69.5,69.7680202476,69.5,1514333520
3772,69.5165,RED,69.6340101238,69.515,69.6340101238,69.515,1514335320
3802,68.296,RED,69.5752550619,68.269,69.5752550619,68.269,1514337120
3832,68.427,RED,68.935627531,68.427,68.935627531,68.427,1514338920
3862,69.463,GREEN,69.463,68.6813137655,68.6813137655,69.463,1514340720
3921,69.20275,GREEN,69.211,69.0721568827,69.0721568827,69.21,1514344320
3951,69.164,GREEN,69.164,69.1374534414,69.1374534414,69.164,1514346120
3981,68.982,RED,69.1507267207,68.982,69.1507267207,68.982,1514347920
4011,68.659,RED,69.0663633603,68.659,69.0663633603,68.659,1514349720
4041,68.679,RED,68.8626816802,68.679,68.8626816802,68.679,1514351520
4071,68.896,GREEN,68.896,68.7708408401,68.7708408401,68.896,1514353320
4101,69.464,GREEN,69.464,68.83342042,68.83342042,69.464,1514355120
4124,68.996,RED,69.14871021,68.996,69.14871021,68.996,1514342520
4132,69.081,GREEN,69.081,69.072355105,69.072355105,69.081,1514356920
4162,69.293,GREEN,69.293,69.0766775525,69.0766775525,69.293,1514358720
4192,67.60375,RED,69.1848387763,67.603,69.1848387763,67.604,1514360520
4222,68.643,GREEN,68.643,68.3942943881,68.3942943881,68.643,1514362320
4252,67.507,RED,68.5186471941,67.507,68.5186471941,67.507,1514364120
4282,69.52875,GREEN,69.532,68.012823597,68.012823597,69.528,1514365920
4312,68.114,RED,68.819,67.409,68.7707867985,67.409,1514367720
4342,68.689,GREEN,68.689,68.4423933993,68.4423933993,68.689,1514369520
4372,66.8065,RED,68.5656966996,66.113,68.5656966996,66.113,1514371320
4401,67.289,RED,67.6860983498,67.289,67.6860983498,67.289,1514373120
4431,67.69,GREEN,67.69,67.4875491749,67.4875491749,67.69,1514374920
4461,68.153,GREEN,68.153,67.5887745875,67.5887745875,68.153,1514376720
4492,68.683,GREEN,68.683,67.8708872937,67.8708872937,68.683,1514378520
4522,68.763,GREEN,68.763,68.2769436469,68.2769436469,68.763,1514380320
4552,68.392,RED,68.5199718234,68.392,68.5199718234,68.392,1514382120
4582,68.443,RED,68.57,68.316,68.4559859117,68.316,1514383920
4612,67.6,RED,68.4494929559,67.5,68.4494929559,67.5,1514385720
4642,66.653,RED,68.0247464779,66.522,68.0247464779,66.769,1514387520
4672,67.001,RED,67.338873239,67.001,67.338873239,67.001,1514389320
4702,67.1,RED,67.1699366195,67.1,67.1699366195,67.1,1514391120
4732,66.7,RED,67.1349683097,66.7,67.1349683097,66.7,1514392920
4762,65.2,RED,66.9174841549,65.0,66.9174841549,65.0,1514394720
4792,65.97,RED,66.0587420774,65.94,66.0587420774,66.0,1514396520
4822,67.4265,GREEN,67.888,66.0143710387,66.0143710387,67.888,1514398320
4852,67.0365,GREEN,67.37,66.703,66.7204355194,67.37,1514400120
4881,67.10125,GREEN,67.104,66.8784677597,66.8784677597,67.1,1514401920
4911,66.5255,RED,66.9898588798,66.39,66.9898588798,66.39,1514403720
4940,66.1715,RED,66.7576794399,66.0,66.7576794399,66.343,1514405520
4972,65.7,RED,66.46458972,65.7,66.46458972,65.7,1514407320
5002,65.652,RED,66.08229486,65.652,66.08229486,65.652,1514409120
5032,66.3,GREEN,66.3,65.86714743,65.86714743,66.3,1514410920
5062,65.4,RED,66.083573715,65.4,66.083573715,65.4,1514412720
5092,66.3855,GREEN,67.266,65.505,65.7417868575,67.266,1514414520
5122,66.012,RED,66.0636434287,66.012,66.0636434287,66.012,1514416320
5152,66.8415,GREEN,67.23,66.0378217144,66.0378217144,67.23,1514418120
5182,67.982,GREEN,67.982,66.4396608572,66.4396608572,67.982,1514419920
5212,67.2,RED,67.2108304286,67.2,67.2108304286,67.2,1514421720
5242,66.72,RED,67.2054152143,66.72,67.2054152143,66.72,1514423520
5272,66.738,RED,66.9627076071,66.738,66.9627076071,66.738,1514425320
5302,67.937,GREEN,67.937,66.8503538036,66.8503538036,67.937,1514427120
5332,66.00925,RED,67.3936769018,66.0,67.3936769018,66.018,1514428920
5362,64.276,RED,66.7014634509,64.276,66.7014634509,64.276,1514430720
5390,64.433,RED,65.4887317254,64.433,65.4887317254,64.433,1514432520
5416,63.5545,RED,64.9608658627,63.35,64.9608658627,63.757,1514434320
5446,64.107,RED,64.2576829314,64.107,64.2576829314,64.107,1514436120
5482,64.132,RED,64.1823414657,64.132,64.1823414657,64.132,1514437920
5512,62.506,RED,64.1571707328,62.506,64.1571707328,62.506,1514439720
5541,62.10125,RED,63.3315853664,62.101,63.3315853664,62.101,1514441520
5571,61.837,RED,62.7164176832,61.539,62.7164176832,62.135,1514443320
