,CLOSE,COLOR,HIGH,LOW,OPEN,PRICE,TIMESTAMP
2193,618.8875,GREEN,619.78,612.813034418,612.813034418,619.77,1514234520
2223,599.9975,RED,615.850267209,599.99,615.850267209,600.0,1514236320
2253,604.24,RED,607.923883605,603.0,607.923883605,604.64,1514238120
2283,602.955,RED,606.081941802,601.02,606.081941802,603.0,1514239920
2313,601.47,RED,604.518470901,601.0,604.518470901,601.94,1514241720
2343,606.3,GREEN,607.0,602.994235451,602.994235451,606.1,1514243520
2373,607.8975,GREEN,607.9,604.647117725,604.647117725,607.9,1514245320
2403,609.1975,GREEN,609.5,606.272308863,606.272308863,609.5,1514247120
2433,610.0875,GREEN,610.48,607.734904431,607.734904431,609.99,1514248920
2463,604.56,RED,608.911202216,604.56,608.911202216,604.56,1514250720
2493,610.3025,GREEN,612.38,606.735601108,606.735601108,612.38,1514252520
2523,614.29,GREEN,614.77,608.519050554,608.519050554,614.15,1514254320
2553,619.87,GREEN,619.89,611.404525277,611.404525277,619.89,1514256120
2583,618.145,GREEN,618.82,615.637262638,615.637262638,617.66,1514257920
2613,625.0,GREEN,625.0,616.891131319,616.891131319,625.0,1514259720
2643,626.9075,GREEN,627.9,620.94556566,620.94556566,625.99,1514261520
2673,617.11,RED,623.92653283,617.11,623.92653283,617.11,1514263320
2703,611.1475,RED,620.518266415,609.27,620.518266415,612.63,1514265120
2733,618.38,GREEN,619.0,615.832883207,615.832883207,619.0,1514266920
2763,618.435,GREEN,619.36,617.106441604,617.106441604,619.36,1514268720
2793,622.565,GREEN,623.04,617.770720802,617.770720802,622.09,1514270520
2823,622.9775,GREEN,623.9,620.167860401,620.167860401,622.67,1514272320
2853,623.98,GREEN,623.98,621.5726802,621.5726802,623.98,1514274120
2879,628.06,GREEN,628.23,622.7763401,622.7763401,628.01,1514281320
2909,627.0125,GREEN,629.18,625.0,625.41817005,625.0,1514283120
2939,624.865,RED,626.215335025,624.23,626.215335025,624.23,1514284920
2969,622.115,RED,625.540167513,621.0,625.540167513,621.0,1514286720
2999,618.855,RED,623.827583756,618.51,623.827583756,618.97,1514288520
3029,614.57,RED,621.341291878,614.14,621.341291878,615.0,1514290320
3059,619.4,GREEN,619.9,617.955645939,617.955645939,619.9,1514292120
3089,622.58,GREEN,623.86,618.67782297,618.67782297,623.86,1514293920
3119,621.645,GREEN,622.0,620.628911485,620.628911485,622.0,1514295720
3149,622.1675,GREEN,622.35,621.136955742,621.136955742,622.32,1514297520
3179,620.49,RED,621.652227871,620.0,621.652227871,620.0,1514299320
3209,613.9975,RED,621.071113936,613.57,621.071113936,614.22,1514301120
3239,617.415,RED,619.74,615.01,617.534306968,615.17,1514302920
3269,622.985,GREEN,622.99,617.474653484,617.474653484,622.99,1514304720
3299,622.8575,GREEN,623.0,620.229826742,620.229826742,622.99,1514306520
3329,623.1775,GREEN,623.34,621.543663371,621.543663371,623.34,1514308320
3359,619.31,RED,622.360581685,618.31,622.360581685,619.73,1514310120
3389,623.19,GREEN,624.2,620.835290843,620.835290843,624.2,1514311920
3419,622.2425,GREEN,622.97,622.0,622.012645421,622.0,1514313720
3449,623.995,GREEN,624.02,622.127572711,622.127572711,624.0,1514315520
3479,624.725,GREEN,624.9,623.061286355,623.061286355,624.55,1514317320
3509,624.9175,GREEN,624.92,623.893143178,623.893143178,624.92,1514319120
3539,623.4125,RED,624.405321589,622.19,624.405321589,623.83,1514320920
3569,620.4,RED,623.908910794,620.0,623.908910794,620.8,1514322720
3599,620.5,RED,622.154455397,620.0,622.154455397,621.0,1514324520
3629,624.475,GREEN,624.85,621.327227699,621.327227699,624.85,1514326320
3659,615.8375,RED,622.901113849,615.63,622.901113849,615.72,1514328120
3689,618.22,RED,619.369306925,618.22,619.369306925,618.22,1514329920
3719,620.1,GREEN,620.1,618.794653462,618.794653462,620.1,1514331720
3749,621.905,GREEN,622.0,619.447326731,619.447326731,621.81,1514333520
3779,623.4075,GREEN,624.02,620.676163366,620.676163366,622.82,1514335320
3809,624.5,GREEN,624.99,622.041831683,622.041831683,624.99,1514337120
3839,628.495,GREEN,628.99,623.270915841,623.270915841,628.99,1514338920
3869,628.68,GREEN,628.73,625.882957921,625.882957921,628.73,1514340720
3899,624.0,RED,627.28147896,624.0,627.28147896,624.0,1514342520
3929,623.0625,RED,625.64073948,623.01,625.64073948,623.02,1514344320
3959,626.13,GREEN,626.13,624.35161974,624.35161974,626.13,1514346120
3989,628.945,GREEN,628.96,625.24080987,625.24080987,628.96,1514347920
4019,626.69,RED,627.092904935,626.67,627.092904935,626.67,1514349720
4049,628.13,GREEN,628.13,626.891452468,626.891452468,628.13,1514351520
4079,626.87,RED,627.510726234,626.87,627.510726234,626.87,1514353320
4109,628.25,GREEN,628.25,627.190363117,627.190363117,628.25,1514355120
4139,627.495,RED,628.96,626.85,627.720181558,627.32,1514356920
4169,628.7025,GREEN,628.95,627.607590779,627.607590779,628.91,1514358720
4199,628.24,GREEN,628.5,627.48,628.15504539,628.48,1514360520
4229,628.975,GREEN,628.99,628.197522695,628.197522695,628.96,1514362320
4259,622.945,RED,628.586261347,622.8,628.586261347,622.99,1514364120
4289,623.5375,RED,625.765630674,622.52,625.765630674,622.99,1514365920
4319,619.0,RED,624.651565337,619.0,624.651565337,619.0,1514367720
4349,623.205,GREEN,623.47,621.825782668,621.825782668,623.0,1514369520
4379,615.985,RED,622.515391334,615.97,622.515391334,615.97,1514371320
4409,620.63,GREEN,621.0,619.250195667,619.250195667,620.26,1514373120
4439,622.4,GREEN,623.0,619.940097834,619.940097834,621.8,1514374920
4469,624.6425,GREEN,624.75,621.170048917,621.170048917,624.75,1514376720
4499,624.9,GREEN,624.98,622.906274458,622.906274458,624.97,1514378520
4529,621.28,RED,623.903137229,620.98,623.903137229,621.28,1514380320
4559,622.86,GREEN,622.86,622.591568615,622.591568615,622.86,1514382120
4589,626.54,GREEN,626.8,622.725784307,622.725784307,626.8,1514383920
4619,623.3925,RED,625.0,621.0,624.632892154,622.61,1514385720
4649,614.3825,RED,624.012696077,614.0,624.012696077,614.51,1514387520
4679,618.72,RED,619.197598038,618.5,619.197598038,618.9,1514389320
4709,618.8025,RED,618.958799019,618.79,618.958799019,618.79,1514391120
4739,607.61,RED,618.88064951,606.66,618.88064951,607.58,1514392920
4769,599.42,RED,613.245324755,598.84,613.245324755,600.0,1514394720
4799,613.5425,GREEN,613.99,606.332662377,606.332662377,613.98,1514396520
4829,617.8975,GREEN,618.99,609.937581189,609.937581189,617.55,1514398320
4859,615.7175,GREEN,616.97,613.917540594,613.917540594,615.14,1514400120
4889,619.3725,GREEN,620.0,614.817520297,614.817520297,620.0,1514401920
4919,618.4525,GREEN,618.7,617.095010149,617.095010149,618.21,1514403720
4949,614.095,RED,617.773755074,612.45,617.773755074,614.59,1514405520
4979,609.7475,RED,615.934377537,609.0,615.934377537,610.11,1514407320
5009,617.9825,GREEN,618.9,612.840938769,612.840938769,618.9,1514409120
5039,617.7,GREEN,617.7,615.411719384,615.411719384,617.7,1514410920
5069,613.875,RED,616.555859692,612.0,616.555859692,614.42,1514412720
5099,616.8375,GREEN,617.66,614.89,615.215429846,617.66,1514414520
5129,619.3425,GREEN,619.86,616.026464923,616.026464923,619.8,1514416320
5159,621.055,GREEN,622.54,617.684482462,617.684482462,619.57,1514418120
5189,624.18,GREEN,624.26,619.369741231,619.369741231,624.26,1514419920
5219,617.6725,RED,621.774870615,615.62,621.774870615,618.54,1514421720
5249,618.895,RED,619.723685308,618.89,619.723685308,618.9,1514423520
5279,621.55,GREEN,621.75,619.309342654,619.309342654,621.6,1514425320
5309,622.575,GREEN,623.01,620.429671327,620.429671327,622.14,1514427120
5339,610.34,RED,621.502335663,610.34,621.502335663,610.34,1514428920
5369,591.73,RED,615.921167832,591.4,615.921167832,591.4,1514430720
5399,598.75,RED,603.825583916,597.5,603.825583916,600.0,1514432520
5429,604.375,GREEN,604.99,601.287791958,601.287791958,604.99,1514434320
5459,612.59,GREEN,612.9,602.831395979,602.831395979,612.9,1514436120
5489,602.0,RED,607.710697989,601.0,607.710697989,601.0,1514437920
5519,604.8775,GREEN,606.64,604.15,604.855348995,604.36,1514439720
5549,594.8,RED,604.866424497,594.53,604.866424497,594.87,1514441520
5579,595.9275,RED,599.833212249,595.86,599.833212249,595.86,1514443320
