,CLOSE,COLOR,HIGH,LOW,OPEN,PRICE,TIMESTAMP
1023,11576.1,RED,11799.4528413,11576.1,11799.4528413,11576.1,1514164320
1053,11546.625,RED,11687.7764207,11546.6,11687.7764207,11546.6,1514166120
1083,11655.575,GREEN,11669.1,11617.2007103,11617.2007103,11653.5,1514167920
1113,11352.15,RED,11636.3878552,11351.3,11636.3878552,11351.7,1514169720
1143,11442.85,RED,11494.2689276,11398.7,11494.2689276,11442.9,1514171520
1173,11504.55,GREEN,11504.7,11468.5594638,11468.5594638,11504.4,1514173320
1203,11279.65,RED,11486.5547319,11264.4,11486.5547319,11294.9,1514175120
1233,11718.25,GREEN,11722.1,11383.1023659,11383.1023659,11714.4,1514176920
1263,11726.4,GREEN,11726.4,11550.676183,11550.676183,11726.4,1514178720
1293,11762.7,GREEN,11781.8,11638.5380915,11638.5380915,11781.8,1514180520
1323,11936.25,GREEN,11945.0,11700.6190457,11700.6190457,11942.5,1514182320
1353,11623.9,RED,11818.4345229,11583.1,11818.4345229,11636.7,1514184120
1383,11738.9,GREEN,11754.1,11721.1672614,11721.1672614,11754.1,1514185920
1413,11847.5,GREEN,11847.5,11730.0336307,11730.0336307,11847.5,1514187720
1443,11834.2,GREEN,11846.0,11788.7668154,11788.7668154,11822.4,1514189520
1473,11995.7,GREEN,11996.0,11811.4834077,11811.4834077,11996.0,1514191320
1503,11998.225,GREEN,12033.0,11903.5917038,11903.5917038,11999.9,1514193120
1533,11814.575,RED,11950.9083519,11814.4,11950.9083519,11814.4,1514194920
1563,11863.0,RED,11921.0,11842.7,11882.741676,11845.6,1514196720
1593,11734.05,RED,11872.870838,11732.4,11872.870838,11735.0,1514198520
1623,11831.7,GREEN,11865.0,11803.460419,11803.460419,11820.8,1514200320
1653,11992.575,GREEN,12000.0,11817.5802095,11817.5802095,11990.1,1514202120
1683,11988.7,GREEN,11995.0,11905.0776047,11905.0776047,11994.8,1514203920
1713,12122.1,GREEN,12139.4,11946.8888024,11946.8888024,12139.4,1514205720
1743,12131.75,GREEN,12148.6,12034.4944012,12034.4944012,12120.0,1514207520
1773,12015.575,RED,12083.1222006,11990.0,12083.1222006,12013.7,1514209320
1803,11752.75,RED,12049.3486003,11605.0,12049.3486003,11900.0,1514211120
1833,11633.325,RED,11901.0493001,11604.8,11901.0493001,11604.8,1514212920
1863,11569.325,RED,11767.1871501,11540.8,11767.1871501,11597.7,1514214720
1893,11610.7,RED,11668.256075,11599.1,11668.256075,11599.7,1514216520
1923,11732.875,GREEN,11749.5,11639.4780375,11639.4780375,11743.4,1514218320
1953,11749.6,GREEN,11789.4,11686.1765188,11686.1765188,11729.5,1514220120
1983,11804.6,GREEN,11804.7,11717.8882594,11717.8882594,11804.5,1514221920
2013,11615.2,RED,11761.2441297,11592.0,11761.2441297,11638.3,1514223720
2043,11718.55,GREEN,11750.0,11688.2220648,11688.2220648,11725.6,1514225520
2073,11769.95,GREEN,11780.0,11703.3860324,11703.3860324,11760.0,1514227320
2103,11839.125,GREEN,11852.1,11736.6680162,11736.6680162,11852.1,1514229120
2133,11862.1,GREEN,11888.9,11787.8965081,11787.8965081,11835.3,1514230920
2163,11800.175,RED,11824.9982541,11795.2,11824.9982541,11800.9,1514232720
2193,11818.85,GREEN,11822.1,11812.586627,11812.586627,11816.2,1514234520
2223,11508.1,RED,11815.7183135,11486.3,11815.7183135,11529.9,1514236320
2253,11550.6,RED,11661.9091568,11531.6,11661.9091568,11537.9,1514238120
2283,11590.075,RED,11617.8,11580.2,11606.2545784,11582.1,1514239920
2313,11456.55,RED,11598.1647892,11429.4,11598.1647892,11465.4,1514241720
2343,11687.0,GREEN,11692.9,11527.3573946,11527.3573946,11682.2,1514243520
2373,11778.4,GREEN,11800.0,11607.1786973,11607.1786973,11756.8,1514245320
2403,11837.5,GREEN,11840.0,11692.7893486,11692.7893486,11840.0,1514247120
2433,11676.85,RED,11765.1446743,11635.5,11765.1446743,11635.5,1514248920
2463,11621.65,RED,11720.9973372,11600.0,11720.9973372,11643.3,1514250720
2493,11676.15,GREEN,11690.0,11662.3,11671.3236686,11690.0,1514252520
2523,11700.5,GREEN,11701.1,11673.7368343,11673.7368343,11701.1,1514254320
2553,11761.75,GREEN,11770.4,11687.1184171,11687.1184171,11753.1,1514256120
2583,11754.525,GREEN,11755.0,11724.4342086,11724.4342086,11755.0,1514257920
2613,11992.5,GREEN,11995.0,11739.4796043,11739.4796043,11995.0,1514259720
2643,12237.85,GREEN,12245.7,11865.9898021,11865.9898021,12245.7,1514261520
2673,12421.1,GREEN,12423.2,12051.9199011,12051.9199011,12419.0,1514263320
2703,12509.45,GREEN,12519.4,12236.5099505,12236.5099505,12519.4,1514265120
2733,12730.75,GREEN,12750.0,12372.9799753,12372.9799753,12713.4,1514266920
2763,12685.8,GREEN,12697.4,12551.8649876,12551.8649876,12694.7,1514268720
2793,12867.05,GREEN,12888.0,12618.8324938,12618.8324938,12860.2,1514270520
2823,12785.5,GREEN,12820.0,12742.9412469,12742.9412469,12751.0,1514272320
2853,12763.9,RED,12764.2206235,12763.9,12764.2206235,12763.9,1514274120
2879,12644.1,RED,12764.0603117,12635.9,12764.0603117,12635.9,1514281320
2909,12791.5,GREEN,12805.9,12704.0801559,12704.0801559,12780.1,1514283120
2939,12699.85,RED,12747.7900779,12699.0,12747.7900779,12699.0,1514284920
2969,12637.5,RED,12723.820039,12620.0,12723.820039,12630.0,1514286720
2999,12574.975,RED,12680.6600195,12570.0,12680.6600195,12579.9,1514288520
3029,12500.45,RED,12627.8175097,12480.9,12627.8175097,12480.9,1514290320
3059,12722.85,GREEN,12750.0,12564.1337549,12564.1337549,12705.7,1514292120
3089,12810.45,GREEN,12814.9,12643.4918774,12643.4918774,12814.9,1514293920
3119,12844.975,GREEN,12860.0,12726.9709387,12726.9709387,12860.0,1514295720
3149,12875.0,GREEN,12875.0,12785.9729694,12785.9729694,12875.0,1514297520
3179,13039.725,GREEN,13049.9,12830.4864847,12830.4864847,13049.7,1514299320
3209,13149.0,GREEN,13149.0,12935.1057423,12935.1057423,13149.0,1514301120
3239,13159.5,GREEN,13160.0,13042.0528712,13042.0528712,13160.0,1514302920
3269,13295.0,GREEN,13295.0,13100.7764356,13100.7764356,13295.0,1514304720
3299,13395.525,GREEN,13444.1,13197.8882178,13197.8882178,13370.0,1514306520
3329,13427.525,GREEN,13450.0,13296.7066089,13296.7066089,13450.0,1514308320
3359,13166.275,RED,13362.1158044,13151.0,13362.1158044,13162.0,1514310120
3389,13317.6,GREEN,13320.0,13264.1954022,13264.1954022,13316.8,1514311920
3419,13206.875,RED,13290.8977011,13195.8,13290.8977011,13211.1,1514313720
3449,13288.225,GREEN,13309.1,13248.2,13248.8863506,13295.6,1514315520
3479,13347.7,GREEN,13350.0,13268.5556753,13268.5556753,13346.9,1514317320
3509,13425.85,GREEN,13450.0,13308.1278376,13308.1278376,13417.7,1514319120
3539,13325.0,RED,13366.9889188,13300.0,13366.9889188,13300.0,1514320920
3569,13244.175,RED,13345.9944594,13240.1,13345.9944594,13247.3,1514322720
3599,13265.5,RED,13298.0,13245.0,13295.0847297,13274.0,1514324520
3629,13321.9,GREEN,13338.0,13280.2923649,13280.2923649,13309.8,1514326320
3659,13135.15,RED,13301.0961824,13128.8,13301.0961824,13128.8,1514328120
3689,13136.45,RED,13218.1230912,13127.9,13218.1230912,13145.0,1514329920
3719,13038.875,RED,13177.2865456,13031.0,13177.2865456,13032.3,1514331720
3749,12999.25,RED,13108.0807728,12995.0,13108.0807728,13000.0,1514333520
3779,13027.625,RED,13053.6653864,13017.1,13053.6653864,13017.1,1514335320
3809,13124.875,GREEN,13135.8,13040.6451932,13040.6451932,13127.2,1514337120
3839,13291.8,GREEN,13305.6,13082.7600966,13082.7600966,13305.6,1514338920
3869,13245.45,GREEN,13254.7,13187.2800483,13187.2800483,13254.7,1514340720
3899,13171.1,RED,13216.3650242,13171.0,13216.3650242,13171.2,1514342520
3929,13119.0,RED,13193.7325121,13101.5,13193.7325121,13136.5,1514344320
3959,13097.9,RED,13156.366256,13090.6,13156.366256,13090.6,1514346120
3989,13317.85,GREEN,13318.3,13127.133128,13127.133128,13318.3,1514347920
4019,13499.45,GREEN,13500.0,13222.491564,13222.491564,13500.0,1514349720
4049,13540.375,GREEN,13540.7,13360.970782,13360.970782,13540.1,1514351520
4079,13489.625,GREEN,13500.0,13450.672891,13450.672891,13479.5,1514353320
4109,13564.825,GREEN,13589.9,13470.1489455,13470.1489455,13552.2,1514355120
4139,13575.15,GREEN,13575.2,13517.4869728,13517.4869728,13575.2,1514356920
4169,13551.8,GREEN,13568.2,13535.5,13546.3184864,13535.5,1514358720
4199,13318.85,RED,13549.0592432,13300.0,13549.0592432,13313.2,1514360520
4229,13426.425,RED,13438.5,13410.0,13433.9546216,13428.0,1514362320
4259,13352.55,RED,13430.1898108,13345.0,13430.1898108,13351.1,1514364120
4289,13290.325,RED,13391.3699054,13285.0,13391.3699054,13285.9,1514365920
4319,13010.0,RED,13340.8474527,13000.0,13340.8474527,13020.0,1514367720
4349,13228.35,GREEN,13230.0,13175.4237263,13175.4237263,13226.7,1514369520
4379,12999.3,RED,13201.8868632,12999.0,13201.8868632,12999.2,1514371320
4409,13046.45,RED,13100.5934316,13017.9,13100.5934316,13017.9,1514373120
4439,13050.0,RED,13073.5217158,13050.0,13073.5217158,13050.0,1514374920
4469,13213.675,GREEN,13286.8,13061.7608579,13061.7608579,13213.2,1514376720
4499,13282.05,GREEN,13287.0,13137.7179289,13137.7179289,13278.4,1514378520
4529,13090.275,RED,13209.8839645,13053.0,13209.8839645,13053.0,1514380320
4559,13198.175,GREEN,13199.6,13150.0794822,13150.0794822,13199.5,1514382120
4589,13148.15,RED,13175.3,13121.0,13174.1272411,13175.3,1514383920
4619,12956.05,RED,13161.1386206,12900.0,13161.1386206,12932.4,1514385720
4649,12721.55,RED,13058.5943103,12686.3,13058.5943103,12733.8,1514387520
4679,12878.125,RED,12893.4,12870.0,12890.0721551,12870.0,1514389320
4709,12884.35,GREEN,12938.7,12849.0,12884.0985776,12849.0,1514391120
4739,12544.0,RED,12884.2242888,12526.0,12884.2242888,12550.0,1514392920
4769,12472.775,RED,12714.1121444,12360.0,12714.1121444,12533.9,1514394720
4799,12699.9,GREEN,12699.9,12593.4435722,12593.4435722,12699.9,1514396520
4829,12838.2,GREEN,12850.0,12646.6717861,12646.6717861,12845.1,1514398320
4859,12728.525,RED,12800.0,12699.1,12742.435893,12715.0,1514400120
4889,12754.75,GREEN,12779.8,12735.4804465,12735.4804465,12764.8,1514401920
4919,12730.325,RED,12749.0,12719.5,12745.1152233,12731.4,1514403720
4949,12644.85,RED,12737.7201116,12604.1,12737.7201116,12649.3,1514405520
4979,12485.525,RED,12691.2850558,12480.0,12691.2850558,12480.3,1514407320
5009,12791.025,GREEN,12818.5,12588.4050279,12588.4050279,12799.0,1514409120
5039,12840.0,GREEN,12840.0,12689.715014,12689.715014,12840.0,1514410920
5069,12803.525,GREEN,12804.0,12764.857507,12764.857507,12804.0,1514412720
5099,12990.6,GREEN,13000.0,12784.1912535,12784.1912535,13000.0,1514414520
5129,12862.25,RED,12898.9,12850.0,12887.3956267,12850.1,1514416320
5159,13030.825,GREEN,13047.5,12874.8228134,12874.8228134,13029.0,1514418120
5189,12999.5,GREEN,13000.0,12952.8239067,12952.8239067,13000.0,1514419920
5219,12835.0,RED,12976.1619533,12820.0,12976.1619533,12850.0,1514421720
5249,12870.7,RED,12905.5809767,12850.9,12905.5809767,12852.1,1514423520
5279,12936.6,GREEN,12938.4,12888.1404883,12888.1404883,12934.8,1514425320
5309,12969.575,GREEN,12990.4,12912.3702442,12912.3702442,12956.1,1514427120
5339,12600.0,RED,12940.9726221,12600.0,12940.9726221,12600.0,1514428920
5369,12222.0,RED,12770.486311,12222.0,12770.486311,12222.0,1514430720
5399,12089.9,RED,12496.2431555,12089.9,12496.2431555,12089.9,1514432520
5429,12287.05,RED,12298.7,12270.3,12293.0715778,12295.0,1514434320
5459,12486.05,GREEN,12498.0,12290.0607889,12290.0607889,12488.1,1514436120
5489,12181.35,RED,12388.0553944,12145.4,12388.0553944,12180.0,1514437920
5519,12148.475,RED,12284.7026972,12083.9,12284.7026972,12160.0,1514439720
5549,12005.0,RED,12216.5888486,11990.0,12216.5888486,12020.0,1514441520
5579,12086.825,RED,12168.5,12049.4,12110.7944243,12080.0,1514443320
