,CLOSE,COLOR,HIGH,LOW,OPEN,PRICE,TIMESTAMP
1231,282.98,GREEN,282.99,281.303282466,281.303282466,282.99,1514176920
1261,287.11,GREEN,287.11,282.141641233,282.141641233,287.11,1514178720
1291,286.565,GREEN,287.11,284.625820617,284.625820617,287.11,1514180520
1321,287.6775,GREEN,288.69,285.595410308,285.595410308,288.69,1514182320
1351,287.6,GREEN,287.6,286.636455154,286.636455154,287.6,1514184120
1381,289.0,GREEN,289.0,287.118227577,287.118227577,289.0,1514185920
1411,291.19,GREEN,292.07,288.059113789,288.059113789,291.98,1514187720
1441,290.915,GREEN,290.95,289.624556894,289.624556894,290.91,1514189520
1471,292.05,GREEN,292.05,290.269778447,290.269778447,292.05,1514191320
1501,299.76,GREEN,300.0,291.159889224,291.159889224,300.0,1514193120
1531,296.41,GREEN,296.41,295.459944612,295.459944612,296.41,1514194920
1561,297.9,GREEN,297.9,295.934972306,295.934972306,297.9,1514196720
1591,296.81,RED,297.0,296.62,296.917486153,296.62,1514198520
1623,296.78,RED,296.863743076,296.78,296.863743076,296.78,1514200320
1653,299.0,GREEN,299.0,296.821871538,296.821871538,299.0,1514202120
1683,296.395,RED,297.910935769,296.39,297.910935769,296.39,1514203920
1713,299.95,GREEN,300.0,297.152967885,297.152967885,300.0,1514205720
1743,302.0175,GREEN,302.04,298.551483942,298.551483942,302.0,1514207520
1773,299.52,RED,300.284491971,299.49,300.284491971,299.49,1514209320
1803,286.985,RED,299.902245986,285.0,299.902245986,288.92,1514211120
1833,286.38,RED,293.443622993,286.38,293.443622993,286.38,1514212920
1863,281.87,RED,289.911811496,281.87,289.911811496,281.87,1514214720
1893,284.14,RED,285.890905748,284.14,285.890905748,284.14,1514216520
1923,286.86,GREEN,286.86,285.015452874,285.015452874,286.86,1514218320
1953,289.66,GREEN,289.82,285.937726437,285.937726437,289.5,1514220120
1983,287.34,RED,287.798863219,287.34,287.798863219,287.34,1514221920
2013,285.0,RED,287.569431609,285.0,287.569431609,285.0,1514223720
2042,285.925,RED,286.83,285.02,286.284715805,285.02,1514225520
2072,288.74,GREEN,288.74,286.104857902,286.104857902,288.74,1514227320
2102,291.16,GREEN,291.16,287.422428951,287.422428951,291.16,1514229120
2132,291.575,GREEN,292.16,289.291214476,289.291214476,292.16,1514230920
2163,287.11,RED,290.433107238,287.06,290.433107238,287.15,1514232720
2193,287.55,RED,288.771553619,287.41,288.771553619,287.41,1514234520
2223,283.7675,RED,288.160776809,283.51,288.160776809,283.51,1514236320
2253,284.41,RED,285.964138405,284.41,285.964138405,284.41,1514238120
2283,283.03,RED,285.187069202,282.1,285.187069202,282.1,1514239920
2313,277.855,RED,284.108534601,277.76,284.108534601,277.84,1514241720
2343,283.18,GREEN,283.86,280.981767301,280.981767301,282.5,1514243520
2373,287.08,GREEN,287.08,282.08088365,282.08088365,287.08,1514245320
2403,288.0,GREEN,288.0,284.580441825,284.580441825,288.0,1514247120
2433,286.13,RED,286.5,285.76,286.290220913,285.76,1514248920
2463,285.74,RED,286.210110456,285.74,286.210110456,285.74,1514250720
2493,284.29,RED,285.975055228,284.29,285.975055228,284.29,1514252520
2523,286.67,GREEN,286.67,285.132527614,285.132527614,286.67,1514254320
2553,286.75,GREEN,286.75,285.901263807,285.901263807,286.75,1514256120
2583,285.1,RED,286.325631904,285.1,286.325631904,285.1,1514257920
2613,293.1075,GREEN,293.47,285.712815952,285.712815952,293.28,1514259720
2643,294.2,GREEN,294.2,289.410157976,289.410157976,294.2,1514261520
2673,299.06,GREEN,299.06,291.805078988,291.805078988,299.06,1514263320
2703,300.4,GREEN,300.5,295.432539494,295.432539494,300.5,1514265120
2733,302.49,GREEN,302.49,297.916269747,297.916269747,302.49,1514266920
2763,297.08,RED,300.203134873,297.03,300.203134873,297.13,1514268720
2793,299.195,GREEN,299.23,298.641567437,298.641567437,299.19,1514270520
2823,297.19,RED,298.918283718,297.19,298.918283718,297.19,1514272320
2853,295.365,RED,298.054141859,295.33,298.054141859,295.4,1514274120
2879,295.52,RED,296.70957093,295.52,296.70957093,295.52,1514281320
2909,296.76,GREEN,296.76,296.114785465,296.114785465,296.76,1514283120
2939,296.67,GREEN,296.67,296.437392732,296.437392732,296.67,1514284920
2969,295.0975,RED,296.553696366,295.06,296.553696366,295.11,1514286720
2999,291.17,RED,295.825598183,291.17,295.825598183,291.17,1514288520
3029,291.925,RED,293.497799092,291.92,293.497799092,291.92,1514290320
3059,292.775,GREEN,293.0,292.55,292.711399546,293.0,1514292120
3088,294.965,GREEN,296.18,292.743199773,292.743199773,293.75,1514293920
3118,297.6225,GREEN,298.7,293.854099886,293.854099886,298.7,1514295720
3148,294.95,RED,295.738299943,294.95,295.738299943,294.95,1514297520
3178,298.5,GREEN,298.5,295.344149972,295.344149972,298.5,1514299320
3208,299.9,GREEN,299.9,296.922074986,296.922074986,299.9,1514301120
3238,296.02,RED,298.411037493,296.02,298.411037493,296.02,1514302920
3268,295.27,RED,297.215518746,295.27,297.215518746,295.27,1514304720
3298,294.72,RED,296.242759373,294.72,296.242759373,294.72,1514306520
3328,301.1025,GREEN,305.0,295.481379687,295.481379687,302.07,1514308320
3358,296.3,RED,298.291939843,294.5,298.291939843,298.1,1514310120
3386,298.24,GREEN,298.24,297.295969922,297.295969922,298.24,1514311920
3416,295.04,RED,297.767984961,295.04,297.767984961,295.04,1514313720
3446,297.82,GREEN,297.82,296.40399248,296.40399248,297.82,1514315520
3476,301.725,GREEN,301.74,297.11199624,297.11199624,301.74,1514317320
3506,300.03,GREEN,300.03,299.41849812,299.41849812,300.03,1514319120
3536,301.5,GREEN,301.5,299.72424906,299.72424906,301.5,1514320920
3566,297.47,RED,300.61212453,297.47,300.61212453,297.47,1514322720
3596,294.95,RED,299.041062265,294.95,299.041062265,294.95,1514324520
3626,296.56,RED,296.995531133,296.56,296.995531133,296.56,1514326320
3656,293.14,RED,296.777765566,293.14,296.777765566,293.14,1514328120
3686,293.84,RED,294.958882783,293.24,294.958882783,293.24,1514329920
3716,296.83,GREEN,296.83,294.399441392,294.399441392,296.83,1514331720
3746,302.39,GREEN,302.39,295.614720696,295.614720696,302.39,1514333520
3776,306.175,GREEN,306.35,299.002360348,299.002360348,306.35,1514335320
3806,308.33,GREEN,309.0,302.588680174,302.588680174,307.66,1514337120
3836,309.8,GREEN,309.8,305.459340087,305.459340087,309.8,1514338920
3866,312.08,GREEN,312.09,307.629670043,307.629670043,312.07,1514340720
3896,323.69,GREEN,323.69,309.854835022,309.854835022,323.69,1514342520
3926,317.045,GREEN,317.07,316.772417511,316.772417511,317.07,1514344320
3956,323.105,GREEN,323.13,316.908708755,316.908708755,323.13,1514346120
3986,328.21,GREEN,328.28,320.006854378,320.006854378,328.28,1514347920
4016,328.765,GREEN,329.16,324.108427189,324.108427189,328.37,1514349720
4046,335.9875,GREEN,336.0,326.436713594,326.436713594,336.0,1514351520
4076,329.31,RED,331.212106797,328.72,331.212106797,329.9,1514353320
4106,326.77,RED,330.261053399,326.77,330.261053399,326.77,1514355120
4136,328.94,GREEN,328.94,328.515526699,328.515526699,328.94,1514356920
4166,325.46,RED,328.72776335,325.02,328.72776335,325.04,1514358720
4196,322.855,RED,327.31,317.33,327.093881675,327.31,1514360520
4226,328.44,GREEN,328.44,324.974440837,324.974440837,328.44,1514362320
4256,322.48,RED,326.707220419,322.48,326.707220419,322.48,1514364120
4286,318.08,RED,324.593610209,317.16,324.593610209,319.0,1514365920
4316,316.02,RED,321.336805105,316.0,321.336805105,316.0,1514367720
4346,318.08,RED,319.01,317.15,318.678402552,317.15,1514369520
4376,313.91,RED,318.379201276,313.32,318.379201276,313.32,1514371320
4406,314.455,RED,316.144600638,314.41,316.144600638,314.5,1514373120
4436,314.95,RED,315.299800319,314.9,315.299800319,314.9,1514374920
4466,314.1,RED,315.12490016,313.93,315.12490016,314.27,1514376720
4496,314.25,RED,314.61245008,314.25,314.61245008,314.25,1514378520
4526,313.95,RED,314.88,313.02,314.43122504,314.88,1514380320
4556,314.935,GREEN,314.94,314.19061252,314.19061252,314.93,1514382120
4586,314.5675,GREEN,315.43,312.01,314.56280626,315.4,1514383920
4616,310.95,RED,314.56515313,309.5,314.56515313,310.0,1514385720
4646,304.2475,RED,312.757576565,303.0,312.757576565,303.99,1514387520
4676,307.315,RED,308.502538282,307.17,308.502538282,307.46,1514389320
4706,305.18,RED,307.908769141,304.54,307.908769141,304.54,1514391120
4736,295.54,RED,306.544384571,295.5,306.544384571,295.55,1514392920
4766,287.5525,RED,301.042192285,286.99,301.042192285,288.11,1514394720
4796,298.9025,GREEN,300.0,294.297346143,294.297346143,299.61,1514396520
4826,303.92,GREEN,303.92,296.599923071,296.599923071,303.92,1514398320
4856,305.0225,GREEN,305.03,300.259961536,300.259961536,305.02,1514400120
4886,306.0,GREEN,306.0,302.641230768,302.641230768,306.0,1514401920
4916,307.205,GREEN,307.6,304.320615384,304.320615384,307.6,1514403720
4946,302.785,RED,305.762807692,301.78,305.762807692,301.78,1514405520
4976,300.16,RED,304.273903846,299.78,304.273903846,300.54,1514407320
5006,299.105,RED,302.216951923,299.06,302.216951923,299.06,1514409120
5036,299.12,RED,300.660975961,299.12,300.660975961,299.12,1514410920
5066,300.995,GREEN,301.99,299.890487981,299.890487981,300.0,1514412720
5096,309.2825,GREEN,309.8,300.44274399,300.44274399,309.3,1514414520
5126,308.935,GREEN,308.94,304.862621995,304.862621995,308.94,1514416320
5156,316.5425,GREEN,318.87,306.898810998,306.898810998,318.87,1514418120
5186,316.555,GREEN,317.12,311.720655499,311.720655499,317.12,1514419920
5216,310.93,RED,314.137827749,310.93,314.137827749,310.93,1514421720
5246,310.59,RED,312.533913875,310.44,312.533913875,310.74,1514423520
5276,312.94,GREEN,312.94,311.561956937,311.561956937,312.94,1514425320
5306,311.72,RED,312.250978469,311.72,312.250978469,311.72,1514427120
5336,300.195,RED,311.985489234,299.87,311.985489234,299.87,1514428920
5366,284.9,RED,306.090244617,284.89,306.090244617,284.91,1514430720
5396,286.87,RED,295.495122309,286.87,295.495122309,286.87,1514432520
5426,296.05,GREEN,296.9,291.182561154,291.182561154,296.04,1514434320
5456,300.715,GREEN,300.72,293.616280577,293.616280577,300.72,1514436120
5486,295.08,RED,297.165640289,294.77,297.165640289,294.77,1514437920
5516,292.09,RED,296.122820144,292.09,296.122820144,292.09,1514439720
5546,286.8025,RED,294.106410072,286.0,294.106410072,287.43,1514441520
5576,287.605,RED,290.454455036,286.31,290.454455036,286.31,1514443320
