,CLOSE,COLOR,HIGH,LOW,OPEN,PRICE,TIMESTAMP
3719,231.1875,RED,233.904813199,231.14,233.904813199,231.22,1514331720
3779,231.8525,RED,232.546156599,231.56,232.546156599,231.56,1514335320
3839,233.0,GREEN,233.0,232.1993283,232.1993283,233.0,1514338920
3899,232.2,RED,232.59966415,232.2,232.59966415,232.2,1514342520
3959,231.57,RED,232.399832075,230.87,232.399832075,232.04,1514346120
4019,232.64,GREEN,232.64,231.984916037,231.984916037,232.64,1514349720
4079,233.74,GREEN,233.74,232.312458019,232.312458019,233.74,1514353320
4139,233.495,GREEN,233.99,233.0,233.026229009,233.0,1514356920
4199,230.56,RED,233.260614505,230.09,233.260614505,230.15,1514360520
4259,232.535,GREEN,233.07,231.910307252,231.910307252,232.0,1514364120
4319,229.2,RED,232.222653626,228.99,232.222653626,228.99,1514367720
4379,227.57,RED,230.711326813,226.74,230.711326813,226.74,1514371320
4439,228.795,RED,229.140663407,228.31,229.140663407,229.0,1514374920
4499,231.68,GREEN,231.81,228.967831703,228.967831703,231.55,1514378520
4559,228.7125,RED,230.323915852,228.0,230.323915852,228.95,1514382120
4619,228.3825,RED,229.518207926,227.53,229.518207926,228.0,1514385720
4679,225.64,RED,228.950353963,225.12,228.950353963,225.12,1514389320
4739,220.415,RED,227.295176981,220.05,227.295176981,220.05,1514392920
4799,222.35,RED,223.855088491,222.2,223.855088491,222.5,1514396520
4859,221.8825,RED,223.102544245,220.26,223.102544245,221.42,1514400120
4919,223.27,GREEN,223.69,222.492522123,222.492522123,223.69,1514403720
4979,218.47,RED,222.881261061,218.0,222.881261061,218.03,1514407320
5039,223.87,GREEN,223.87,220.675630531,220.675630531,223.87,1514410920
5099,224.405,GREEN,224.97,222.272815265,222.272815265,224.97,1514414520
5159,223.03,RED,223.338907633,222.9,223.338907633,223.15,1514418120
5219,221.255,RED,223.184453816,221.25,223.184453816,221.25,1514421720
5279,222.22,GREEN,222.27,222.17,222.219726908,222.17,1514425320
5339,217.94,RED,222.219863454,217.76,222.219863454,217.76,1514428920
5399,211.85,RED,220.079931727,211.85,220.079931727,211.85,1514432520
5459,214.96,RED,215.964965864,214.96,215.964965864,214.96,1514436120
5519,211.765,RED,215.462482932,211.05,215.462482932,211.05,1514439720
5579,211.2325,RED,213.613741466,210.7,213.613741466,210.71,1514443320
